"","Year","Month","Day","hour","Sentiment","Count","Percentage"
"19556","2020",11,3,22,"neutral",3327,0.131699786240203
"19557","2020",11,3,22,"positive",1754,0.0694323489826617
"19558","2020",11,3,23,"negative",18580,0.819513055751588
"19559","2020",11,3,23,"neutral",2751,0.121339096683133
"19560","2020",11,3,23,"positive",1341,0.0591478475652788
"19561","2020",11,4,0,"negative",15797,0.810934291581109
"19562","2020",11,4,0,"neutral",2358,0.121047227926078
"19563","2020",11,4,0,"positive",1325,0.0680184804928131
"19564","2020",11,4,1,"negative",16745,0.816033138401559
"19565","2020",11,4,1,"neutral",2663,0.129775828460039
"19566","2020",11,4,1,"positive",1112,0.0541910331384016
"19567","2020",11,4,2,"negative",14174,0.824405281219101
"19568","2020",11,4,2,"neutral",1995,0.116035595882045
"19569","2020",11,4,2,"positive",1024,0.0595591228988542
"19570","2020",11,4,3,"negative",12133,0.837567306364766
"19571","2020",11,4,3,"neutral",1636,0.112936628468866
"19572","2020",11,4,3,"positive",717,0.0494960651663675
"19573","2020",11,4,4,"negative",9120,0.837850252641249
"19574","2020",11,4,4,"neutral",1172,0.10767110702802
"19575","2020",11,4,4,"positive",593,0.0544786403307304
"19576","2020",11,4,5,"negative",6399,0.824719680371182
"19577","2020",11,4,5,"neutral",916,0.118056450573528
"19578","2020",11,4,5,"positive",444,0.0572238690552906
"19579","2020",11,4,6,"negative",5924,0.817667356797792
"19580","2020",11,4,6,"neutral",848,0.117046238785369
"19581","2020",11,4,6,"positive",473,0.0652864044168392
"19582","2020",11,4,7,"negative",6462,0.814572040842052
"19583","2020",11,4,7,"neutral",921,0.116097315013236
"19584","2020",11,4,7,"positive",550,0.069330644144712
"19585","2020",11,4,8,"negative",7333,0.821716718960108
"19586","2020",11,4,8,"neutral",1021,0.114410578216047
"19587","2020",11,4,8,"positive",570,0.0638727028238458
"19588","2020",11,4,9,"negative",8415,0.817704790593723
"19589","2020",11,4,9,"neutral",1138,0.110582061995919
"19590","2020",11,4,9,"positive",738,0.0717131474103586
"19591","2020",11,4,10,"negative",9624,0.807789155615243
"19592","2020",11,4,10,"neutral",1417,0.118935705892228
"19593","2020",11,4,10,"positive",873,0.0732751384925298
"19594","2020",11,4,11,"negative",16271,0.83823605172325
"19595","2020",11,4,11,"neutral",1881,0.0969038174231106
"19596","2020",11,4,11,"positive",1259,0.0648601308536397
"19597","2020",11,4,12,"negative",17725,0.824111958341082
"19598","2020",11,4,12,"neutral",2434,0.113167193602381
"19599","2020",11,4,12,"positive",1349,0.0627208480565371
"19600","2020",11,4,13,"negative",19016,0.818949181739879
"19601","2020",11,4,13,"neutral",2659,0.114513350559862
"19602","2020",11,4,13,"positive",1545,0.0665374677002584
"19603","2020",11,4,14,"negative",19168,0.80751569280027
"19604","2020",11,4,14,"neutral",2802,0.118043560685849
"19605","2020",11,4,14,"positive",1767,0.0744407465138813
"19606","2020",11,4,15,"negative",17701,0.805799608503665
"19607","2020",11,4,15,"neutral",2689,0.122410889060864
"19608","2020",11,4,15,"positive",1577,0.0717895024354714
"19609","2020",11,4,16,"negative",18051,0.803373536873025
"19610","2020",11,4,16,"neutral",2564,0.1141127776047
"19611","2020",11,4,16,"positive",1854,0.0825136855222751
"19612","2020",11,4,17,"negative",17455,0.815387490073341
"19613","2020",11,4,17,"neutral",2447,0.114308403793152
"19614","2020",11,4,17,"positive",1505,0.0703041061335077
"19615","2020",11,4,18,"negative",20097,0.817782299084435
"19616","2020",11,4,18,"neutral",2763,0.112431332655137
"19617","2020",11,4,18,"positive",1715,0.0697863682604273
"19618","2020",11,4,19,"negative",20006,0.826011560693642
"19619","2020",11,4,19,"neutral",2670,0.110239471511148
"19620","2020",11,4,19,"positive",1544,0.0637489677952106
"19621","2020",11,4,20,"negative",19505,0.83084852615437
"19622","2020",11,4,20,"neutral",2565,0.109260521383541
"19623","2020",11,4,20,"positive",1406,0.0598909524620889
"19624","2020",11,4,21,"negative",19740,0.835626296406045
"19625","2020",11,4,21,"neutral",2630,0.11133217626889
"19626","2020",11,4,21,"positive",1253,0.0530415273250646
"19627","2020",11,4,22,"negative",17591,0.814699888847721
"19628","2020",11,4,22,"neutral",2603,0.120553908855132
"19629","2020",11,4,22,"positive",1398,0.0647462022971471
"19630","2020",11,4,23,"negative",15529,0.822379918445162
"19631","2020",11,4,23,"neutral",2149,0.113806068950908
"19632","2020",11,4,23,"positive",1205,0.0638140126039295
"19633","2020",11,5,0,"negative",15286,0.82922859932733
"19634","2020",11,5,0,"neutral",2084,0.113051969187371
"19635","2020",11,5,0,"positive",1064,0.0577194314852989
"19636","2020",11,5,1,"negative",19610,0.822981366459627
"19637","2020",11,5,1,"neutral",2879,0.120824240389458
"19638","2020",11,5,1,"positive",1339,0.0561943931509149
"19639","2020",11,5,2,"negative",16596,0.831171432864226
"19640","2020",11,5,2,"neutral",2232,0.11178444433315
"19641","2020",11,5,2,"positive",1139,0.0570441228026243
"19642","2020",11,5,3,"negative",13195,0.836026104035988
"19643","2020",11,5,3,"neutral",1683,0.106633719825128
"19644","2020",11,5,3,"positive",905,0.0573401761388836
"19645","2020",11,5,4,"negative",9755,0.836692683763616
"19646","2020",11,5,4,"neutral",1297,0.111244532121108
"19647","2020",11,5,4,"positive",607,0.0520627841152758
"19648","2020",11,5,5,"negative",7901,0.829675522419406
"19649","2020",11,5,5,"neutral",1159,0.121705344954321
"19650","2020",11,5,5,"positive",463,0.0486191326262732
"19651","2020",11,5,6,"negative",7167,0.828746530989824
"19652","2020",11,5,6,"neutral",986,0.114014801110083
"19653","2020",11,5,6,"positive",495,0.0572386679000925
"19654","2020",11,5,7,"negative",6717,0.830181683351872
"19655","2020",11,5,7,"neutral",825,0.101965146459029
"19656","2020",11,5,7,"positive",549,0.067853170189099
"19657","2020",11,5,8,"negative",8181,0.826113299000303
"19658","2020",11,5,8,"neutral",1076,0.10865394324952
"19659","2020",11,5,8,"positive",646,0.0652327577501767
"19660","2020",11,5,9,"negative",10926,0.822679015134403
"19661","2020",11,5,9,"neutral",1410,0.106166704314434
"19662","2020",11,5,9,"positive",945,0.0711542805511633
"19663","2020",11,5,10,"negative",15188,0.824852006734372
"19664","2020",11,5,10,"neutral",2039,0.110736979308098
"19665","2020",11,5,10,"positive",1186,0.06441101395753
"19666","2020",11,5,11,"negative",18104,0.818963177417896
"19667","2020",11,5,11,"neutral",2455,0.111055821948792
"19668","2020",11,5,11,"positive",1547,0.0699810006333122
"19669","2020",11,5,12,"negative",19790,0.820412901086145
"19670","2020",11,5,12,"neutral",2711,0.112387032584363
"19671","2020",11,5,12,"positive",1621,0.0672000663294918
"19672","2020",11,5,13,"negative",19384,0.814898894354059
"19673","2020",11,5,13,"neutral",2823,0.118678269643082
"19674","2020",11,5,13,"positive",1580,0.0664228360028587
"19675","2020",11,5,14,"negative",20644,0.816032887975334
"19676","2020",11,5,14,"neutral",2990,0.118191161356629
"19677","2020",11,5,14,"positive",1664,0.065775950668037
"19678","2020",11,5,15,"negative",19703,0.820240622788393
"19679","2020",11,5,15,"neutral",2860,0.11906248699055
"19680","2020",11,5,15,"positive",1458,0.0606968902210566
"19681","2020",11,5,16,"negative",18062,0.81279812798128
"19682","2020",11,5,16,"neutral",2733,0.122986229862299
"19683","2020",11,5,16,"positive",1427,0.0642156421564216
"19684","2020",11,5,17,"negative",17889,0.810998277269018
"19685","2020",11,5,17,"neutral",2736,0.12403663070088
"19686","2020",11,5,17,"positive",1433,0.0649650920301025
"19687","2020",11,5,18,"negative",18791,0.813076024403963
"19688","2020",11,5,18,"neutral",2591,0.112111115918827
"19689","2020",11,5,18,"positive",1729,0.07481285967721
"19690","2020",11,5,19,"negative",17388,0.816414686825054
"19691","2020",11,5,19,"neutral",2453,0.115175133815382
"19692","2020",11,5,19,"positive",1457,0.0684101793595643
"19693","2020",11,5,20,"negative",18128,0.81628242074928
"19694","2020",11,5,20,"neutral",2475,0.111446325648415
"19695","2020",11,5,20,"positive",1605,0.0722712536023055
"19696","2020",11,5,21,"negative",18669,0.822821631627661
"19697","2020",11,5,21,"neutral",2610,0.115033716779056
"19698","2020",11,5,21,"positive",1410,0.0621446515932831
"19699","2020",11,5,22,"negative",19044,0.817163698777087
"19700","2020",11,5,22,"neutral",3013,0.129285561038404
"19701","2020",11,5,22,"positive",1248,0.0535507401845098
"19702","2020",11,5,23,"negative",17642,0.816759259259259
"19703","2020",11,5,23,"neutral",2770,0.128240740740741
"19704","2020",11,5,23,"positive",1188,0.055
"19705","2020",11,6,0,"negative",14840,0.811905022431338
"19706","2020",11,6,0,"neutral",2305,0.126107889265784
"19707","2020",11,6,0,"positive",1133,0.0619870883028778
"19708","2020",11,6,1,"negative",15354,0.823359073359073
"19709","2020",11,6,1,"neutral",2349,0.125965250965251
"19710","2020",11,6,1,"positive",945,0.0506756756756757
"19711","2020",11,6,2,"negative",13756,0.822579680679304
"19712","2020",11,6,2,"neutral",2224,0.132990492136578
"19713","2020",11,6,2,"positive",743,0.0444298271841177
"19714","2020",11,6,3,"negative",11071,0.825885863483775
"19715","2020",11,6,3,"neutral",1716,0.128011935844834
"19716","2020",11,6,3,"positive",618,0.0461022006713913
"19717","2020",11,6,4,"negative",7816,0.811546049216073
"19718","2020",11,6,4,"neutral",1335,0.138614889419583
"19719","2020",11,6,4,"positive",480,0.0498390613643443
"19720","2020",11,6,5,"negative",7039,0.84118068833652
"19721","2020",11,6,5,"neutral",980,0.117112810707457
"19722","2020",11,6,5,"positive",349,0.0417065009560229
"19723","2020",11,6,6,"negative",6371,0.831180691454664
"19724","2020",11,6,6,"neutral",842,0.109849967384214
"19725","2020",11,6,6,"positive",452,0.058969341161122
"19726","2020",11,6,7,"negative",7015,0.820659803462798
"19727","2020",11,6,7,"neutral",977,0.114295741693964
"19728","2020",11,6,7,"positive",556,0.0650444548432382
"19729","2020",11,6,8,"negative",8137,0.825504717459673
"19730","2020",11,6,8,"neutral",1024,0.103885563558892
"19731","2020",11,6,8,"positive",696,0.0706097189814345
"19732","2020",11,6,9,"negative",8761,0.823634483406976
"19733","2020",11,6,9,"neutral",1126,0.105856914543574
"19734","2020",11,6,9,"positive",750,0.07050860204945
"19735","2020",11,6,10,"negative",9660,0.814777327935223
"19736","2020",11,6,10,"neutral",1372,0.115721997300945
"19737","2020",11,6,10,"positive",824,0.0695006747638327
"19738","2020",11,6,11,"negative",12604,0.80971347809328
"19739","2020",11,6,11,"neutral",1962,0.126043941924708
"19740","2020",11,6,11,"positive",1000,0.0642425799820121
"19741","2020",11,6,12,"negative",15083,0.800116704684102
"19742","2020",11,6,12,"neutral",2532,0.13431648188425
"19743","2020",11,6,12,"positive",1236,0.0655668134316482
"19744","2020",11,6,13,"negative",16139,0.80674831292177
"19745","2020",11,6,13,"neutral",2601,0.130017495626093
"19746","2020",11,6,13,"positive",1265,0.063234191452137
"19747","2020",11,6,14,"negative",15976,0.80520135073837
"19748","2020",11,6,14,"neutral",2737,0.137946676074795
"19749","2020",11,6,14,"positive",1128,0.0568519731868353
"19750","2020",11,6,15,"negative",15064,0.798050434414071
"19751","2020",11,6,15,"neutral",2797,0.148177579995762
"19752","2020",11,6,15,"positive",1015,0.0537719855901674
"19753","2020",11,6,16,"negative",15285,0.813854427346787
"19754","2020",11,6,16,"neutral",2442,0.130025025291518
"19755","2020",11,6,16,"positive",1054,0.0561205473616953
"19756","2020",11,6,17,"negative",15176,0.81311615945135
"19757","2020",11,6,17,"neutral",2523,0.13518002571796
"19758","2020",11,6,17,"positive",965,0.0517038148306901
"19759","2020",11,6,18,"negative",15296,0.812277627316659
"19760","2020",11,6,18,"neutral",2399,0.127396314587648
"19761","2020",11,6,18,"positive",1136,0.0603260580956933
"19762","2020",11,6,19,"negative",16291,0.830283879516844
"19763","2020",11,6,19,"neutral",2360,0.120279292594669
"19764","2020",11,6,19,"positive",970,0.0494368278884868
"19765","2020",11,6,20,"negative",15475,0.817442290423116
"19766","2020",11,6,20,"neutral",2542,0.134277111615868
"19767","2020",11,6,20,"positive",914,0.0482805979610163
"19768","2020",11,6,21,"negative",15687,0.823075712261924
"19769","2020",11,6,21,"neutral",2325,0.121989611207304
"19770","2020",11,6,21,"positive",1047,0.0549346765307729
"19771","2020",11,6,22,"negative",26444,0.87673231218089
"19772","2020",11,6,22,"neutral",2734,0.0906438565081891
"19773","2020",11,6,22,"positive",984,0.032623831310921
"19774","2020",11,6,23,"negative",16805,0.826529608498918
"19775","2020",11,6,23,"neutral",2477,0.121827660830218
"19776","2020",11,6,23,"positive",1050,0.0516427306708637
"19777","2020",11,7,0,"negative",14173,0.810395105494882
"19778","2020",11,7,0,"neutral",2261,0.129281262507862
"19779","2020",11,7,0,"positive",1055,0.0603236319972554
"19780","2020",11,7,1,"negative",13916,0.810247452692868
"19781","2020",11,7,1,"neutral",2391,0.139213973799127
"19782","2020",11,7,1,"positive",868,0.0505385735080058
"19783","2020",11,7,2,"negative",12489,0.806418286304643
"19784","2020",11,7,2,"neutral",2150,0.138826112223155
"19785","2020",11,7,2,"positive",848,0.0547556014722025
"19786","2020",11,7,3,"negative",10966,0.820624111352241
"19787","2020",11,7,3,"neutral",1851,0.138516800119734
"19788","2020",11,7,3,"positive",546,0.0408590885280251
"19789","2020",11,7,4,"negative",8530,0.831789371038518
"19790","2020",11,7,4,"neutral",1300,0.126767430521697
"19791","2020",11,7,4,"positive",425,0.0414431984397855
"19792","2020",11,7,5,"negative",6211,0.832908676411426
"19793","2020",11,7,5,"neutral",940,0.126056054713692
"19794","2020",11,7,5,"positive",306,0.0410352688748827
"19795","2020",11,7,6,"negative",4824,0.831150930392832
"19796","2020",11,7,6,"neutral",725,0.124913852515507
"19797","2020",11,7,6,"positive",255,0.0439352170916609
"19798","2020",11,7,7,"negative",5141,0.844170771756979
"19799","2020",11,7,7,"neutral",662,0.108702791461412
"19800","2020",11,7,7,"positive",287,0.0471264367816092
"19801","2020",11,7,8,"negative",6474,0.830532392559333
"19802","2020",11,7,8,"neutral",903,0.115843489416292
"19803","2020",11,7,8,"positive",418,0.0536241180243746
"19804","2020",11,7,9,"negative",7332,0.838038632986627
"19805","2020",11,7,9,"neutral",883,0.100925820093725
"19806","2020",11,7,9,"positive",534,0.061035546919648
"19807","2020",11,7,10,"negative",10930,0.809449751906984
"19808","2020",11,7,10,"neutral",1638,0.121306376360809
"19809","2020",11,7,10,"positive",935,0.0692438717322077
"19810","2020",11,7,11,"negative",11874,0.822527015793849
"19811","2020",11,7,11,"neutral",1613,0.11173455250762
"19812","2020",11,7,11,"positive",949,0.0657384316985315
"19813","2020",11,7,12,"negative",12955,0.820559918925766
"19814","2020",11,7,12,"neutral",1863,0.11800101342792
"19815","2020",11,7,12,"positive",970,0.0614390676463137
"19816","2020",11,7,13,"negative",13709,0.808599740474224
"19817","2020",11,7,13,"neutral",2115,0.124749321693996
"19818","2020",11,7,13,"positive",1130,0.0666509378317801
"19819","2020",11,7,14,"negative",13292,0.81842251092913
"19820","2020",11,7,14,"neutral",1929,0.118773474539745
"19821","2020",11,7,14,"positive",1020,0.0628040145311249
"19822","2020",11,7,15,"negative",12341,0.825319333912927
"19823","2020",11,7,15,"neutral",1785,0.119374038654451
"19824","2020",11,7,15,"positive",827,0.0553066274326222
"19825","2020",11,7,16,"negative",12064,0.815962123774095
"19826","2020",11,7,16,"neutral",1891,0.127899898545823
"19827","2020",11,7,16,"positive",830,0.0561379776800812
"19828","2020",11,7,17,"negative",11286,0.82373549375958
"19829","2020",11,7,17,"neutral",1629,0.118896430917451
"19830","2020",11,7,17,"positive",786,0.0573680753229691
"19831","2020",11,7,18,"negative",10790,0.809209539523024
"19832","2020",11,7,18,"neutral",1710,0.128243587820609
"19833","2020",11,7,18,"positive",834,0.0625468726563672
"19834","2020",11,7,19,"negative",10719,0.806849830636056
"19835","2020",11,7,19,"neutral",1672,0.125856228829507
"19836","2020",11,7,19,"positive",894,0.0672939405344373
"19837","2020",11,7,20,"negative",11009,0.807525856377907
"19838","2020",11,7,20,"neutral",1733,0.127118022445537
"19839","2020",11,7,20,"positive",891,0.0653561211765569
"19840","2020",11,7,21,"negative",11551,0.803380164139658
"19841","2020",11,7,21,"neutral",1997,0.138892752816803
"19842","2020",11,7,21,"positive",830,0.0577270830435387
"19843","2020",11,7,22,"negative",13160,0.81129400160286
"19844","2020",11,7,22,"neutral",2252,0.138832377781888
"19845","2020",11,7,22,"positive",809,0.0498736206152518
"19846","2020",11,7,23,"negative",11860,0.796186895810956
"19847","2020",11,7,23,"neutral",2194,0.147287862513426
"19848","2020",11,7,23,"positive",842,0.0565252416756176
"19849","2020",11,8,0,"negative",10644,0.827618381152321
"19850","2020",11,8,0,"neutral",1607,0.124951403467849
"19851","2020",11,8,0,"positive",610,0.0474302153798305
"19852","2020",11,8,1,"negative",11421,0.837931034482759
"19853","2020",11,8,1,"neutral",1685,0.123624358033749
"19854","2020",11,8,1,"positive",524,0.0384446074834923
"19855","2020",11,8,2,"negative",9741,0.831640058055152
"19856","2020",11,8,2,"neutral",1513,0.129172714078374
"19857","2020",11,8,2,"positive",459,0.0391872278664731
"19858","2020",11,8,3,"negative",7822,0.831773713313484
"19859","2020",11,8,3,"neutral",1149,0.122182050191408
"19860","2020",11,8,3,"positive",433,0.0460442364951085
"19861","2020",11,8,4,"negative",5670,0.830769230769231
"19862","2020",11,8,4,"neutral",839,0.122930402930403
"19863","2020",11,8,4,"positive",316,0.0463003663003663
"19864","2020",11,8,5,"negative",4485,0.81575118224809
"19865","2020",11,8,5,"neutral",764,0.138959621680611
"19866","2020",11,8,5,"positive",249,0.0452891960712987
"19867","2020",11,8,6,"negative",3597,0.827276908923643
"19868","2020",11,8,6,"neutral",509,0.117065317387305
"19869","2020",11,8,6,"positive",242,0.0556577736890524
"19870","2020",11,8,7,"negative",3621,0.822954545454545
"19871","2020",11,8,7,"neutral",534,0.121363636363636
"19872","2020",11,8,7,"positive",245,0.0556818181818182
"19873","2020",11,8,8,"negative",5127,0.823746786632391
"19874","2020",11,8,8,"neutral",720,0.115681233933162
"19875","2020",11,8,8,"positive",377,0.0605719794344473
"19876","2020",11,8,9,"negative",6003,0.817847411444142
"19877","2020",11,8,9,"neutral",814,0.110899182561308
"19878","2020",11,8,9,"positive",523,0.0712534059945504
"19879","2020",11,8,10,"negative",6820,0.824268793811941
"19880","2020",11,8,10,"neutral",919,0.111070824268794
"19881","2020",11,8,10,"positive",535,0.0646603819192652
"19882","2020",11,8,11,"negative",7589,0.800189793336145
"19883","2020",11,8,11,"neutral",1150,0.12125685364825
"19884","2020",11,8,11,"positive",745,0.0785533530156052
"19885","2020",11,8,12,"negative",4384,0.813508999814437
"19886","2020",11,8,12,"neutral",612,0.113564668769716
"19887","2020",11,8,12,"positive",393,0.0729263314158471
"19888","2020",11,8,13,"negative",10902,0.815285671552498
"19889","2020",11,8,13,"neutral",1658,0.123990427759497
"19890","2020",11,8,13,"positive",812,0.0607239006880048
"19891","2020",11,8,14,"negative",14046,0.822702512739413
"19892","2020",11,8,14,"neutral",2054,0.120306917354888
"19893","2020",11,8,14,"positive",973,0.0569905699056991
"19894","2020",11,8,15,"negative",12608,0.813629323696438
"19895","2020",11,8,15,"neutral",1801,0.116223541559112
"19896","2020",11,8,15,"positive",1087,0.0701471347444502
"19897","2020",11,8,16,"negative",12187,0.806445209105347
"19898","2020",11,8,16,"neutral",1767,0.116926945473796
"19899","2020",11,8,16,"positive",1158,0.0766278454208576
"19900","2020",11,8,17,"negative",13727,0.804536396670965
"19901","2020",11,8,17,"neutral",2230,0.130699800726761
"19902","2020",11,8,17,"positive",1105,0.0647638026022741
"19903","2020",11,8,18,"negative",13207,0.800861075738281
"19904","2020",11,8,18,"neutral",2136,0.129525195561215
"19905","2020",11,8,18,"positive",1148,0.0696137287005033
"19906","2020",11,8,19,"negative",12428,0.792298865230141
"19907","2020",11,8,19,"neutral",2064,0.131582302690297
"19908","2020",11,8,19,"positive",1194,0.0761188320795614
"19909","2020",11,8,20,"negative",12467,0.786065573770492
"19910","2020",11,8,20,"neutral",2164,0.136443883984868
"19911","2020",11,8,20,"positive",1229,0.0774905422446406
"19912","2020",11,8,21,"negative",14115,0.750598245147567
"19913","2020",11,8,21,"neutral",2296,0.122095187450146
"19914","2020",11,8,21,"positive",2394,0.127306567402287
"19915","2020",11,8,22,"negative",14751,0.786468330134357
"19916","2020",11,8,22,"neutral",2451,0.130678182981446
"19917","2020",11,8,22,"positive",1554,0.0828534868841971
"19918","2020",11,8,23,"negative",13401,0.797298905283198
"19919","2020",11,8,23,"neutral",2219,0.13202046644455
"19920","2020",11,8,23,"positive",1188,0.0706806282722513
"19921","2020",11,9,0,"negative",12148,0.805089800516933
"19922","2020",11,9,0,"neutral",1879,0.124527801709855
"19923","2020",11,9,0,"positive",1062,0.0703823977732123
"19924","2020",11,9,1,"negative",11409,0.81104713158456
"19925","2020",11,9,1,"neutral",1866,0.132650885050117
"19926","2020",11,9,1,"positive",792,0.0563019833653231
"19927","2020",11,9,2,"negative",10384,0.821389020724569
"19928","2020",11,9,2,"neutral",1555,0.123002689447872
"19929","2020",11,9,2,"positive",703,0.0556082898275589
"19930","2020",11,9,3,"negative",8314,0.814618851655889
"19931","2020",11,9,3,"neutral",1320,0.12933568489124
"19932","2020",11,9,3,"positive",572,0.0560454634528709
"19933","2020",11,9,4,"negative",5911,0.797382975853231
"19934","2020",11,9,4,"neutral",1082,0.145959800350735
"19935","2020",11,9,4,"positive",420,0.056657223796034
"19936","2020",11,9,5,"negative",4714,0.808021940349674
"19937","2020",11,9,5,"neutral",797,0.136612958519026
"19938","2020",11,9,5,"positive",323,0.0553651011312993
"19939","2020",11,9,6,"negative",4195,0.796015180265655
"19940","2020",11,9,6,"neutral",706,0.133965844402277
"19941","2020",11,9,6,"positive",369,0.0700189753320683
"19942","2020",11,9,7,"negative",4924,0.797150720414441
"19943","2020",11,9,7,"neutral",827,0.13388376234418
"19944","2020",11,9,7,"positive",426,0.0689655172413793
"19945","2020",11,9,8,"negative",7600,0.812921168039363
"19946","2020",11,9,8,"neutral",1172,0.125361001176596
"19947","2020",11,9,8,"positive",577,0.0617178307840411
"19948","2020",11,9,9,"negative",8022,0.803244217482728
"19949","2020",11,9,9,"neutral",1286,0.128767397616902
"19950","2020",11,9,9,"positive",679,0.0679883849003705
"19951","2020",11,9,10,"negative",9991,0.814395174437561
"19952","2020",11,9,10,"neutral",1461,0.119090316269971
"19953","2020",11,9,10,"positive",816,0.0665145092924682
"19954","2020",11,9,11,"negative",11714,0.817617086619669
"19955","2020",11,9,11,"neutral",1586,0.110700076778111
"19956","2020",11,9,11,"positive",1027,0.0716828366022196
"19957","2020",11,9,12,"negative",17562,0.85252427184466
"19958","2020",11,9,12,"neutral",1938,0.0940776699029126
"19959","2020",11,9,12,"positive",1100,0.0533980582524272
"19960","2020",11,9,13,"negative",17909,0.855212263024688
"19961","2020",11,9,13,"neutral",2027,0.0967957595148274
"19962","2020",11,9,13,"positive",1005,0.0479919774604842
"19963","2020",11,9,14,"negative",16478,0.846023514915028
"19964","2020",11,9,14,"neutral",2127,0.10920572983519
"19965","2020",11,9,14,"positive",872,0.0447707552497818
"19966","2020",11,9,15,"negative",16571,0.852900303669772
"19967","2020",11,9,15,"neutral",1962,0.100983066550003
"19968","2020",11,9,15,"positive",896,0.0461166297802254
"19969","2020",11,9,16,"negative",15801,0.857026631230677
"19970","2020",11,9,16,"neutral",1759,0.0954059771112437
"19971","2020",11,9,16,"positive",877,0.0475673916580789
"19972","2020",11,9,17,"negative",14520,0.83171039065185
"19973","2020",11,9,17,"neutral",1748,0.100126016725856
"19974","2020",11,9,17,"positive",1190,0.0681635926222935
"19975","2020",11,9,18,"negative",16821,0.851006779318021
"19976","2020",11,9,18,"neutral",1863,0.0942527572599413
"19977","2020",11,9,18,"positive",1082,0.0547404634220378
"19978","2020",11,9,19,"negative",16913,0.84320470635158
"19979","2020",11,9,19,"neutral",1984,0.0989131518596071
"19980","2020",11,9,19,"positive",1161,0.0578821417888124
"19981","2020",11,9,20,"negative",15750,0.84919393972071
"19982","2020",11,9,20,"neutral",1750,0.09435488219119
"19983","2020",11,9,20,"positive",1047,0.0564511780881005
"19984","2020",11,9,21,"negative",17535,0.845386172982355
"19985","2020",11,9,21,"neutral",2079,0.100231414521261
"19986","2020",11,9,21,"positive",1128,0.0543824124963841
"19987","2020",11,9,22,"negative",19177,0.845546737213404
"19988","2020",11,9,22,"neutral",2337,0.103042328042328
"19989","2020",11,9,22,"positive",1166,0.0514109347442681
"19990","2020",11,9,23,"negative",17158,0.848272111534088
"19991","2020",11,9,23,"neutral",1972,0.0974934493498789
"19992","2020",11,9,23,"positive",1097,0.054234439116033
"19993","2020",11,10,0,"negative",17801,0.817985479275802
"19994","2020",11,10,0,"neutral",2879,0.132294825843213
"19995","2020",11,10,0,"positive",1082,0.0497196948809852
"19996","2020",11,10,1,"negative",18040,0.82744702320888
"19997","2020",11,10,1,"neutral",2701,0.123887716723236
"19998","2020",11,10,1,"positive",1061,0.0486652600678837
"19999","2020",11,10,2,"negative",14549,0.834566626512935
"20000","2020",11,10,2,"neutral",2044,0.117248895772386
"20001","2020",11,10,2,"positive",840,0.0481844777146791
"20002","2020",11,10,3,"negative",12283,0.845645438898451
"20003","2020",11,10,3,"neutral",1623,0.111738382099828
"20004","2020",11,10,3,"positive",619,0.0426161790017212
"20005","2020",11,10,4,"negative",9143,0.83742443671002
"20006","2020",11,10,4,"neutral",1265,0.115863711302436
"20007","2020",11,10,4,"positive",510,0.0467118519875435
"20008","2020",11,10,5,"negative",6689,0.823565624230485
"20009","2020",11,10,5,"neutral",1040,0.128047278995321
"20010","2020",11,10,5,"positive",393,0.0483870967741935
"20011","2020",11,10,6,"negative",6835,0.853095356964553
"20012","2020",11,10,6,"neutral",848,0.105841238142786
"20013","2020",11,10,6,"positive",329,0.041063404892661
"20014","2020",11,10,7,"negative",7782,0.846145482222464
"20015","2020",11,10,7,"neutral",913,0.0992715015766011
"20016","2020",11,10,7,"positive",502,0.0545830162009351
"20017","2020",11,10,8,"negative",9305,0.846062920531006
"20018","2020",11,10,8,"neutral",1106,0.100563738861611
"20019","2020",11,10,8,"positive",587,0.0533733406073832
"20020","2020",11,10,9,"negative",11287,0.840431868950112
"20021","2020",11,10,9,"neutral",1461,0.108786299329859
"20022","2020",11,10,9,"positive",682,0.0507818317200298
"20023","2020",11,10,10,"negative",13533,0.83172515518407
"20024","2020",11,10,10,"neutral",1746,0.10730747956487
"20025","2020",11,10,10,"positive",992,0.0609673652510602
"20026","2020",11,10,11,"negative",16027,0.823629169022046
"20027","2020",11,10,11,"neutral",2179,0.111979032838275
"20028","2020",11,10,11,"positive",1253,0.0643917981396783
"20029","2020",11,10,12,"negative",17022,0.825629335014794
"20030","2020",11,10,12,"neutral",2356,0.114274627734394
"20031","2020",11,10,12,"positive",1239,0.0600960372508124
"20032","2020",11,10,13,"negative",17669,0.829647368173921
"20033","2020",11,10,13,"neutral",2330,0.109405080527774
"20034","2020",11,10,13,"positive",1298,0.0609475512983049
"20035","2020",11,10,14,"negative",17822,0.821631091235997
"20036","2020",11,10,14,"neutral",2635,0.121478954405053
"20037","2020",11,10,14,"positive",1234,0.0568899543589507
"20038","2020",11,10,15,"negative",16342,0.827946093829162
"20039","2020",11,10,15,"neutral",2430,0.123112777383727
"20040","2020",11,10,15,"positive",966,0.0489411287871112
"20041","2020",11,10,16,"negative",16220,0.830729833546735
"20042","2020",11,10,16,"neutral",2194,0.112368758002561
"20043","2020",11,10,16,"positive",1111,0.0569014084507042
"20044","2020",11,10,17,"negative",15458,0.833405218891525
"20045","2020",11,10,17,"neutral",2113,0.113920638343757
"20046","2020",11,10,17,"positive",977,0.0526741427647186
